timestamp,src,dst,l3,l4,sport,dport,length,apps
1756455547.677926,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.678349,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.678349,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.678514,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.678827,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.678827,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1394,https
1756455547.678934,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.679295,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,118,https
1756455547.68012,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,687,https
1756455547.681268,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,60,https
1756455547.682445,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,60,https
1756455547.684839,192.168.160.94,142.251.29.95,IPv4,UDP,63807,443,1292,https
1756455547.689872,142.251.29.95,192.168.160.94,IPv4,ICMP,,,590,
1756455547.701683,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1502,https
1756455547.70195,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1502,https
1756455547.702215,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.702635,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.702924,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1490,https
1756455547.702924,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.7031,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.703711,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.703984,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.708152,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1478,https
1756455547.708152,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.708152,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.708152,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.708152,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.708152,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.708152,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.708152,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1430,https
1756455547.708152,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.708152,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.708152,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.708152,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.708549,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.708549,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.708729,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.708988,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.709153,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.709225,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.709407,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.709589,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.709912,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.710013,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.710151,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.710151,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.710151,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.71032,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.710459,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.710937,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.710937,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1370,https
1756455547.711216,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.711407,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,644,https
1756455547.711407,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,437,https
1756455547.711647,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.712173,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.712427,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.712586,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.712976,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.712976,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.713167,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.713367,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.713367,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.713572,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.713958,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.713958,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.714127,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.715904,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.716591,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.716591,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1382,https
1756455547.716759,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.730731,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.731302,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.731517,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.731826,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1478,https
1756455547.731826,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.73206,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.732217,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.732217,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.732368,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.732902,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.732902,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.733082,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.733368,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.733612,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.733612,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.733756,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.734363,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.734363,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.7345,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.734807,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.734916,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.735096,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.735359,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.735455,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.736353,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.736634,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.736634,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.736766,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.737177,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.737177,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.737291,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.737812,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.737812,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.737929,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.738303,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.738411,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.73863,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.73863,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.738789,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.739244,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.739244,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.739395,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.739862,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.739862,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.740021,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.740289,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.740544,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.740666,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.742141,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.742141,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.742667,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.742716,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.742716,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1118,https
1756455547.742907,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.743048,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.743416,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.743509,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.746947,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.74714,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1466,https
1756455547.74714,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1502,https
1756455547.74714,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.74714,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1490,https
1756455547.74714,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.74714,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.74714,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.74714,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.74714,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.747374,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.747602,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.74773,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.74773,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.747793,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.748021,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1418,https
1756455547.748021,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.748077,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.74816,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.74824,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.74832,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.748607,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.748607,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.74875,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.74913,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.749272,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.750001,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.75047,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.75047,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.750597,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.750997,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.750997,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.751107,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.751619,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1394,https
1756455547.75171,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.753538,23.214.150.47,192.168.160.94,IPv4,TCP,443,60029,1502,https
1756455547.753538,23.214.150.47,192.168.160.94,IPv4,TCP,443,60029,1514,https
1756455547.753538,23.214.150.47,192.168.160.94,IPv4,TCP,443,60029,1147,https
1756455547.753538,23.214.150.47,192.168.160.94,IPv4,TCP,443,60029,1147,https
1756455547.753704,192.168.160.94,23.214.150.47,IPv4,TCP,60029,443,54,https
1756455547.753803,192.168.160.94,23.214.150.47,IPv4,TCP,60029,443,66,https
1756455547.754927,192.168.160.94,23.214.150.47,IPv4,TCP,60029,443,180,https
1756455547.755378,192.168.160.94,23.214.150.47,IPv4,TCP,60029,443,771,https
1756455547.755818,4.2.2.2,192.168.160.94,IPv4,UDP,53,54324,320,dns
1756455547.756496,23.214.150.47,192.168.160.94,IPv4,TCP,443,60029,60,https
1756455547.757371,23.214.150.47,192.168.160.94,IPv4,TCP,443,60029,60,https
1756455547.757867,4.2.2.2,192.168.160.94,IPv4,UDP,53,54556,374,dns
1756455547.759565,192.168.160.94,20.26.48.74,IPv4,TCP,56639,443,66,https
1756455547.76046,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.76046,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.76081,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.760977,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.760977,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.761184,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.761601,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.761601,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1442,https
1756455547.761744,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.762174,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.762174,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.762393,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.762648,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.762899,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.762978,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.76331,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.763631,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.763631,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.763829,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.764162,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.764162,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.764298,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.764767,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.764915,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.765745,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.766024,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.766024,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.766214,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.766584,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.766584,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.766703,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.767248,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.767248,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.767399,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.771172,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.771172,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.771172,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.771172,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.771172,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.771172,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.771172,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.771172,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.771172,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.77153,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.77157,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.77157,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.7717,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.771782,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.771844,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.771909,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.771985,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.772038,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.772575,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.772735,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.773059,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.773644,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.773644,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1514,https
1756455547.773778,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.774093,45.57.90.1,192.168.160.94,IPv4,TCP,443,58512,1106,https
1756455547.7744,192.168.160.94,45.57.90.1,IPv4,TCP,58512,443,54,https
1756455547.774502,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.774502,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1490,https
1756455547.77476,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.774998,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.774998,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1490,https
1756455547.775124,20.26.48.74,192.168.160.94,IPv4,TCP,443,56639,66,https
1756455547.775237,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.775348,192.168.160.94,20.26.48.74,IPv4,TCP,56639,443,54,https
1756455547.775572,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.776818,192.168.160.94,20.26.48.74,IPv4,TCP,56639,443,1514,https
1756455547.776818,192.168.160.94,20.26.48.74,IPv4,TCP,56639,443,385,https
1756455547.77697,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.77697,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.77697,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1466,https
1756455547.77717,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.777339,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.777667,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.778159,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1490,https
1756455547.778159,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455547.778332,192.168.160.94,45.57.91.1,IPv4,TCP,51600,443,54,https
1756455547.778787,45.57.91.1,192.168.160.94,IPv4,TCP,443,51600,1514,https
1756455549.387715,20.26.48.74,192.168.160.94,IPv4,TCP,443,56639,1514,https
1756455549.387715,20.26.48.74,192.168.160.94,IPv4,TCP,443,56639,1514,https
1756455549.387715,20.26.48.74,192.168.160.94,IPv4,TCP,443,56639,1514,https
1756455549.387946,192.168.160.94,20.26.48.74,IPv4,TCP,56639,443,54,https
1756455549.38815,192.168.160.94,20.26.48.74,IPv4,TCP,56639,443,54,https
1756455549.391712,20.26.48.74,192.168.160.94,IPv4,TCP,443,56639,1514,https
1756455549.391712,20.26.48.74,192.168.160.94,IPv4,TCP,443,56639,1514,https
1756455549.391712,20.26.48.74,192.168.160.94,IPv4,TCP,443,56639,1514,https
1756455549.391712,20.26.48.74,192.168.160.94,IPv4,TCP,443,56639,1514,https
1756455549.391712,20.26.48.74,192.168.160.94,IPv4,TCP,443,56639,1514,https
1756455549.391712,20.26.48.74,192.168.160.94,IPv4,TCP,443,56639,176,https
1756455549.391712,20.26.48.74,192.168.160.94,IPv4,TCP,443,56639,1514,https
1756455549.391712,20.26.48.74,192.168.160.94,IPv4,TCP,443,56639,1514,https
1756455549.392014,192.168.160.94,20.26.48.74,IPv4,TCP,56639,443,54,https
1756455549.392045,20.26.48.74,192.168.160.94,IPv4,TCP,443,56639,1514,https
1756455549.392045,20.26.48.74,192.168.160.94,IPv4,TCP,443,56639,1514,https
1756455549.392159,192.168.160.94,20.26.48.74,IPv4,TCP,56639,443,54,https
1756455549.392228,192.168.160.94,20.26.48.74,IPv4,TCP,56639,443,54,https
1756455549.392298,192.168.160.94,20.26.48.74,IPv4,TCP,56639,443,54,https
1756455549.392377,192.168.160.94,20.26.48.74,IPv4,TCP,56639,443,54,https
1756455549.39242,20.26.48.74,192.168.160.94,IPv4,TCP,443,56639,1514,https
1756455549.39242,20.26.48.74,192.168.160.94,IPv4,TCP,443,56639,1514,https
1756455549.392547,192.168.160.94,20.26.48.74,IPv4,TCP,56639,443,54,https
